OrderID,CustomerID,CustomerLatitude,CustomerLongitude,PartnerID,PartnerLatitude,PartnerLongitude,RestaurantID,RestaurantLatitude,RestaurantLongitude,DistanceKM,TrafficLevel,WeatherCondition,PartnerRating,PartnerAvailability,OrderValue,DeliveryTimeMinutes
861,25154,19.827442,75.236119,8810,19.800739,75.276668,769,19.753345,75.191287,5.39,High,Rainy,4.2,Available,700,29
862,18724,19.777231,75.389018,6084,19.737043,75.38371,780,19.814672,75.336733,4.5,Low,Cloudy,4.8,Available,1142,19
863,97187,19.973143,75.337914,8638,19.969954,75.386361,990,19.982256,75.363693,5.39,Medium,Cloudy,3.8,Available,1221,38
864,96732,19.767471,75.373852,8264,19.742745,75.354993,876,19.706844,75.432197,3.45,High,Cloudy,3.0,Busy,1816,27
865,76846,19.773891,75.377536,1617,19.744775,75.358213,628,19.769927,75.369432,3.88,Low,Cloudy,4.8,Busy,2079,12
866,68194,19.758811,75.240568,2971,19.798065,75.196624,756,19.820702,75.275003,6.54,Low,Sunny,3.4,Available,1781,26
867,35909,19.967179,75.329322,9366,19.924619,75.36098,633,20.02614,75.35163,5.89,Low,Rainy,3.5,Available,1448,26
868,13956,19.905954,75.274021,7553,19.912116,75.295507,713,19.942451,75.300667,2.48,Low,Cloudy,4.3,Busy,1479,19
869,58402,19.858157,75.418007,9262,19.830661,75.415687,814,19.79937,75.401219,3.06,Low,Cloudy,3.6,Available,1216,16
870,83398,19.924023,75.277388,7356,19.966236,75.29306,658,19.913839,75.323774,5.0,Low,Sunny,3.6,Available,554,22
871,40694,19.854433,75.400302,8846,19.8816,75.442255,714,19.859745,75.336312,5.55,High,Sunny,4.6,Available,1788,27
872,77173,19.975869,75.215758,6966,20.016169,75.247165,620,19.946148,75.291522,5.67,High,Rainy,4.8,Available,1717,22
873,42780,19.879798,75.398228,9727,19.857099,75.410873,667,19.932267,75.431421,2.88,Low,Sunny,4.6,Available,1383,22
874,68260,19.84155,75.282977,9339,19.853992,75.315538,643,19.911434,75.331477,3.87,High,Sunny,3.3,Available,2316,26
875,60859,19.915195,75.227774,6766,19.889579,75.207562,545,19.924856,75.211447,3.62,Low,Rainy,3.9,Available,884,19
876,62714,19.777972,75.216261,2499,19.825459,75.234378,762,19.764765,75.248538,5.64,High,Rainy,4.6,Available,475,18
877,58285,19.888761,75.250788,7347,19.930721,75.292281,976,19.96703,75.310637,6.55,High,Rainy,4.7,Busy,2234,24
878,69613,19.950305,75.201032,1989,19.902407,75.197619,896,19.908499,75.231407,5.33,Low,Rainy,3.9,Available,1448,23
879,81011,19.912009,75.4226,5185,19.953598,75.400372,541,19.862071,75.384406,5.23,Medium,Rainy,3.3,Available,2063,23
880,15769,19.867531,75.428454,9499,19.914312,75.46317,912,19.837092,75.379849,6.47,Low,Rainy,3.8,Available,1688,33
881,33088,19.823776,75.296789,3928,19.836035,75.262602,613,19.881473,75.288396,4.03,Low,Sunny,4.6,Available,2010,22
882,50711,19.848692,75.44195,2269,19.871084,75.433129,840,19.771748,75.367405,2.67,High,Sunny,4.7,Available,729,17
883,17407,19.972502,75.446584,1774,19.977438,75.403651,859,19.979058,75.509358,4.8,High,Sunny,4.4,Available,2315,23
884,11505,19.932062,75.228823,6363,19.974826,75.260937,568,19.888024,75.288692,5.94,Low,Rainy,3.4,Available,272,31
885,78089,19.91225,75.368936,5389,19.942906,75.348587,539,19.913872,75.395764,4.08,Medium,Rainy,3.9,Available,258,21
886,85842,19.798033,75.249198,3589,19.812291,75.245006,595,19.844799,75.173059,1.65,Medium,Rainy,3.8,Busy,348,14
887,23385,19.813886,75.282454,9564,19.828923,75.308153,818,19.85381,75.284034,3.31,High,Sunny,3.5,Available,1913,29
888,96066,19.905073,75.300349,6488,19.911225,75.314045,901,19.980671,75.231272,1.67,Medium,Rainy,3.5,Available,762,19
889,77699,19.851487,75.367778,2853,19.804725,75.376402,741,19.860091,75.34324,5.28,Medium,Rainy,3.6,Available,248,17
890,89624,19.927683,75.28117,3021,19.951735,75.3174,761,19.902927,75.255553,4.83,Low,Cloudy,4.3,Available,1311,22
891,93345,19.933365,75.275445,3304,19.968121,75.301338,641,19.900898,75.263693,4.81,Low,Cloudy,4.4,Available,2410,23
892,64391,19.847649,75.409332,2607,19.885413,75.389305,718,19.899401,75.354014,4.74,High,Cloudy,4.8,Available,1816,26
893,55111,19.81306,75.228389,7723,19.774465,75.213156,684,19.855117,75.245664,4.61,Low,Cloudy,4.7,Available,493,31
894,48292,19.899154,75.207066,8616,19.850645,75.170006,630,19.85942,75.195794,6.78,Low,Rainy,3.3,Available,382,29
895,89566,19.930011,75.409634,7337,19.938384,75.399938,954,20.001451,75.369077,1.42,Medium,Sunny,4.2,Available,1881,15
896,90869,19.952266,75.209811,1037,20.001064,75.226249,858,19.981248,75.135891,5.72,High,Rainy,4.0,Available,1511,35
897,34660,19.888885,75.309346,4797,19.921195,75.351729,614,19.911148,75.360671,5.92,Low,Rainy,4.8,Available,745,28
898,30171,19.935308,75.240404,9707,19.914592,75.258355,827,19.905786,75.287204,3.04,Low,Sunny,4.5,Available,1370,22
899,55704,19.928545,75.379568,4646,19.905022,75.391702,979,19.931983,75.437479,2.94,Medium,Sunny,3.3,Available,2109,17
900,78285,19.857345,75.225072,1590,19.840956,75.212993,844,19.851844,75.219731,2.26,Low,Sunny,3.5,Available,214,13
901,81779,19.858812,75.442153,7581,19.885993,75.481976,844,19.832206,75.520879,5.35,Medium,Rainy,3.1,Busy,1996,31
902,80246,19.933422,75.348952,7124,19.914877,75.355063,657,19.938783,75.400704,2.17,Low,Sunny,3.5,Available,1623,19
903,37571,19.765757,75.242151,9284,19.794887,75.256988,959,19.776929,75.188971,3.63,Low,Sunny,4.9,Available,1513,28
904,10663,19.839508,75.321953,3634,19.888495,75.293345,875,19.826365,75.288645,6.3,Medium,Cloudy,3.6,Available,198,25
905,96217,19.954525,75.252457,9825,20.002713,75.272652,616,19.953904,75.241404,5.8,Low,Rainy,4.2,Available,994,23
906,81428,19.938635,75.41995,4449,19.974355,75.407455,635,19.932555,75.341932,4.2,High,Sunny,3.9,Busy,181,13
907,15656,19.953574,75.20205,9967,19.96772,75.158874,978,19.917189,75.214579,5.04,High,Cloudy,4.3,Available,2244,24
908,75883,19.844027,75.373195,1000,19.814029,75.420523,562,19.820027,75.428534,6.22,Low,Sunny,4.7,Available,2052,30
909,28079,19.751302,75.212946,1954,19.792917,75.253792,719,19.707434,75.220476,6.47,Medium,Rainy,4.0,Available,1261,28
910,82925,19.761549,75.352172,3555,19.726814,75.38523,903,19.738421,75.317221,5.32,High,Sunny,4.7,Busy,1043,20
911,57951,19.949756,75.416103,8160,19.969083,75.428595,978,19.872112,75.455792,2.55,Low,Rainy,4.0,Available,660,19
912,29673,19.902595,75.417818,6546,19.935343,75.40383,804,19.918615,75.36282,3.95,High,Cloudy,3.5,Available,1670,25
913,22864,19.874322,75.247447,7458,19.843009,75.255103,741,19.903998,75.186711,3.58,High,Rainy,3.5,Available,943,21
914,84385,19.911223,75.433922,1700,19.92779,75.410431,556,19.922513,75.424694,3.19,Low,Rainy,3.5,Available,2235,14
915,41174,19.953902,75.340571,2649,19.929112,75.38606,520,19.951239,75.313641,5.75,Medium,Cloudy,3.5,Busy,1914,29
916,46136,19.940042,75.210631,8387,19.932017,75.206736,756,19.986614,75.205498,0.99,Low,Cloudy,3.6,Available,481,7
917,65438,19.950362,75.442516,1061,19.993022,75.472258,741,19.973318,75.48755,5.77,High,Cloudy,4.2,Available,1898,38
918,23149,19.825972,75.370379,7940,19.810917,75.341641,594,19.805866,75.333912,3.6,High,Rainy,4.7,Busy,229,26
919,69683,19.798652,75.298359,3959,19.755066,75.270986,822,19.845516,75.347062,5.71,Medium,Cloudy,3.2,Available,1399,34
920,94971,19.821532,75.276515,1426,19.83829,75.297056,990,19.891454,75.232489,2.94,High,Sunny,3.5,Available,1403,20
921,17837,19.868758,75.398211,3296,19.862022,75.395019,878,19.946575,75.38626,0.83,Low,Cloudy,3.7,Available,862,11
922,46523,19.750277,75.354025,3846,19.719179,75.323214,618,19.7748,75.282617,4.86,Medium,Sunny,3.8,Available,1458,24
923,78819,19.768097,75.306538,5691,19.812681,75.278311,672,19.729176,75.24268,5.86,Low,Sunny,4.4,Available,2167,24
924,39810,19.978094,75.275617,2918,19.991593,75.283741,688,20.023709,75.242631,1.75,High,Cloudy,3.8,Available,932,23
925,22674,19.929194,75.381197,7811,19.885147,75.389348,897,19.870024,75.455968,4.97,Low,Rainy,4.0,Available,430,25
926,26025,19.769657,75.295328,7322,19.803853,75.336018,920,19.701159,75.316856,5.9,Medium,Rainy,4.9,Available,790,25
927,38830,19.893878,75.323804,7590,19.871395,75.321173,653,19.937926,75.372069,2.51,Low,Rainy,4.0,Available,1991,16
928,39328,19.949234,75.422606,4680,19.926234,75.376104,775,19.911005,75.387199,5.76,Medium,Sunny,4.3,Available,120,22
929,35574,19.919145,75.414911,5552,19.963209,75.385081,943,19.888709,75.373363,5.91,Low,Cloudy,4.8,Available,1353,22
930,99695,19.873722,75.379697,8564,19.845255,75.401888,583,19.923429,75.365601,4.01,Low,Sunny,3.8,Available,707,16
931,69196,19.805421,75.371018,7669,19.763947,75.345488,612,19.86227,75.38429,5.41,Low,Rainy,3.6,Available,1798,17
932,58673,19.888757,75.367225,3418,19.904259,75.36181,950,19.864209,75.420973,1.82,Low,Sunny,3.6,Available,1797,15
933,40847,19.923236,75.273587,6885,19.949567,75.298134,629,19.882568,75.310199,4.0,High,Rainy,4.8,Available,1703,23
934,85885,19.80235,75.446828,9491,19.808339,75.466392,614,19.741294,75.406933,2.27,Low,Cloudy,3.6,Available,2222,22
935,73081,19.796464,75.397991,5000,19.820742,75.395624,573,19.724461,75.415574,2.71,Medium,Rainy,3.3,Available,514,13
936,51163,19.769476,75.425936,8192,19.810188,75.445759,944,19.837666,75.475768,5.03,Medium,Sunny,4.1,Available,635,25
937,70886,19.789711,75.26466,6023,19.786517,75.237965,970,19.803894,75.332368,2.98,High,Rainy,4.3,Available,2016,15
938,62077,19.771001,75.387504,4625,19.738563,75.374694,849,19.695527,75.329435,3.87,High,Rainy,4.5,Available,2455,28
939,22941,19.82484,75.237684,9583,19.836896,75.229671,725,19.842965,75.279552,1.61,High,Sunny,3.6,Available,2218,23
940,30501,19.794536,75.249601,6429,19.817798,75.261013,862,19.74755,75.192811,2.88,Medium,Rainy,4.3,Available,1016,25
941,40740,19.90901,75.37376,1256,19.902022,75.392867,898,19.912385,75.450069,2.26,Medium,Sunny,4.2,Available,2070,12
942,74198,19.878506,75.214512,9066,19.898132,75.169794,813,19.92924,75.266504,5.42,Low,Cloudy,3.2,Available,1240,30
943,10615,19.762763,75.200632,2566,19.722878,75.229857,663,19.836592,75.188947,5.49,High,Cloudy,3.3,Available,209,29
944,95163,19.784237,75.398293,2005,19.794283,75.358333,685,19.85572,75.330781,4.57,Low,Rainy,3.8,Available,1279,24
945,10205,19.805157,75.422967,6691,19.852274,75.451597,573,19.812001,75.496054,6.12,High,Sunny,4.0,Available,2398,33
946,88082,19.827988,75.341408,3154,19.807134,75.303135,562,19.852577,75.397574,4.84,Low,Sunny,4.0,Available,2491,23
947,87332,19.902997,75.37818,9066,19.941196,75.365297,530,19.835054,75.451516,4.47,High,Sunny,4.2,Available,754,18
948,55153,19.932788,75.440685,3413,19.889977,75.417518,716,19.865621,75.480858,5.4,Medium,Rainy,3.2,Available,2458,20
949,67755,19.836259,75.226731,9933,19.835639,75.264131,611,19.898226,75.148486,4.15,Low,Rainy,3.5,Available,2267,21
950,64808,19.937018,75.396577,6943,19.976029,75.401852,733,20.011842,75.47596,4.37,Medium,Sunny,4.7,Available,649,25
951,31125,19.898489,75.377902,2244,19.9403,75.352753,802,19.916608,75.361965,5.42,High,Rainy,3.6,Available,1297,26
952,53185,19.892995,75.216231,8735,19.896014,75.256377,558,19.925864,75.263763,4.47,Low,Cloudy,3.4,Available,150,30
953,81988,19.882264,75.247321,6153,19.892598,75.200453,623,19.821278,75.217223,5.33,Low,Rainy,3.2,Available,506,23
954,47677,19.885558,75.34194,8169,19.932659,75.380279,618,19.956847,75.280116,6.74,Low,Cloudy,3.3,Available,1513,32
955,54608,19.788734,75.381964,3808,19.757108,75.383113,759,19.723656,75.449306,3.51,Low,Rainy,4.8,Busy,1564,18
956,47538,19.869234,75.218736,6833,19.830262,75.207087,513,19.939671,75.249601,4.52,Low,Cloudy,3.1,Busy,853,19
957,95107,19.804426,75.419208,6495,19.836378,75.43097,749,19.883578,75.456837,3.78,Low,Rainy,4.5,Available,2129,22
958,13134,19.921701,75.33999,2054,19.93484,75.3142,829,19.910913,75.300849,3.21,Medium,Cloudy,3.2,Available,228,25
959,33461,19.824346,75.265098,5326,19.849625,75.25167,996,19.860563,75.258069,3.18,High,Rainy,4.3,Busy,491,21
960,41653,19.869212,75.43191,6289,19.859945,75.481794,627,19.881887,75.358673,5.63,High,Rainy,3.5,Available,1917,25
961,51150,19.912716,75.443668,1460,19.886025,75.470983,791,19.846733,75.42472,4.24,Low,Sunny,3.8,Busy,955,27
962,32343,19.793994,75.414075,2670,19.832259,75.393766,703,19.845768,75.391394,4.81,Medium,Sunny,4.5,Available,1969,18
963,55389,19.77445,75.426686,7348,19.824215,75.393097,590,19.703174,75.399443,6.66,High,Sunny,3.4,Available,1049,26
964,46668,19.754186,75.400545,5224,19.798876,75.353751,946,19.681479,75.375667,7.18,Medium,Sunny,4.2,Available,1773,38
965,50854,19.900611,75.210849,4682,19.857253,75.216032,810,19.837401,75.134424,4.85,Medium,Rainy,4.1,Available,762,22
966,13143,19.844751,75.36345,4037,19.894256,75.407232,661,19.765436,75.42512,7.34,Low,Rainy,3.9,Available,766,37
967,73411,19.890472,75.378963,8649,19.916669,75.355244,749,19.817709,75.299263,3.92,High,Cloudy,3.5,Available,333,13
968,46163,19.818797,75.389606,1440,19.789357,75.394031,611,19.867482,75.395527,3.3,Medium,Rainy,3.1,Available,1269,21
969,76013,19.839087,75.410423,9906,19.811024,75.433845,640,19.880284,75.397495,4.06,Low,Sunny,3.9,Available,633,27
970,41236,19.804198,75.433791,2244,19.849689,75.479681,809,19.858208,75.412003,7.17,High,Sunny,4.1,Busy,1367,32
971,52510,19.829397,75.246475,7369,19.779877,75.247386,964,19.83828,75.298465,5.5,Medium,Rainy,4.8,Available,1793,30
972,48227,19.895257,75.219677,8048,19.893892,75.190653,540,19.847112,75.29018,3.23,High,Sunny,4.4,Available,1133,21
973,59289,19.751352,75.297024,9945,19.729113,75.304062,893,19.711433,75.266817,2.59,Medium,Sunny,3.9,Busy,269,27
974,86944,19.974273,75.44057,4484,19.947766,75.400603,727,19.917998,75.472896,5.32,Low,Rainy,3.9,Available,692,21
975,82949,19.851513,75.28466,9179,19.830861,75.255807,891,19.814032,75.219833,3.94,Medium,Cloudy,3.1,Available,2411,15
976,45779,19.9705,75.20536,5126,19.994365,75.251239,601,20.028463,75.152223,5.74,Low,Rainy,4.2,Available,1582,25
977,82265,19.782987,75.425368,7961,19.750432,75.410656,919,19.763068,75.416935,3.97,Medium,Sunny,4.9,Busy,891,29
978,72881,19.939476,75.359539,6170,19.895719,75.374774,731,20.005329,75.34025,5.14,Medium,Sunny,4.1,Available,1417,27
979,59264,19.891632,75.358447,4772,19.895735,75.401174,611,19.960736,75.360483,4.76,Low,Sunny,3.4,Available,1755,19
980,51400,19.88027,75.370384,3092,19.864173,75.377525,645,19.871851,75.395845,1.95,High,Cloudy,4.0,Available,1579,14
981,81246,19.867275,75.415757,2222,19.858942,75.440144,646,19.924295,75.38536,2.86,Medium,Cloudy,3.7,Busy,329,9
982,31552,19.957273,75.265209,7993,19.994056,75.279633,961,19.880528,75.30115,4.39,Low,Rainy,4.6,Available,1086,25
983,89833,19.831918,75.293084,9036,19.813746,75.305197,928,19.7782,75.348441,2.42,Low,Rainy,4.7,Available,460,13
984,67320,19.973083,75.358613,8056,19.999489,75.316994,778,19.918797,75.395926,5.47,Medium,Rainy,3.9,Available,1431,37
985,14539,19.900817,75.383422,3473,19.887416,75.373874,974,19.90941,75.453507,1.83,High,Sunny,4.1,Available,1418,12
986,67371,19.858199,75.266638,1387,19.842686,75.281542,791,19.919449,75.216099,2.39,Low,Sunny,4.3,Available,196,24
987,26128,19.766431,75.381572,7452,19.767536,75.401793,761,19.762726,75.35153,2.25,Low,Sunny,4.7,Available,1621,13
988,74385,19.90776,75.340058,5313,19.878148,75.380341,514,19.871911,75.327429,5.55,Medium,Sunny,3.8,Available,801,32
989,61884,19.921982,75.428224,8714,19.947475,75.400937,709,19.984111,75.410237,4.15,Medium,Rainy,4.7,Available,2179,34
990,46881,19.875013,75.331445,8749,19.854218,75.340927,618,19.799412,75.261797,2.54,High,Cloudy,3.6,Available,2373,16
991,22939,19.851768,75.238863,6848,19.861362,75.213917,661,19.825183,75.234263,2.97,Low,Sunny,3.2,Available,1957,20
992,69183,19.948984,75.34491,6074,19.910114,75.316437,997,19.913694,75.303475,5.35,High,Sunny,4.7,Available,1186,29
993,74808,19.842996,75.396184,1771,19.874483,75.438917,588,19.875443,75.355409,5.89,Low,Rainy,3.1,Available,2213,34
994,65413,19.795709,75.413659,1422,19.765142,75.37982,543,19.748767,75.415074,5.06,High,Cloudy,4.9,Busy,1151,26
995,15443,19.979405,75.435607,1079,19.996499,75.45573,550,19.918965,75.495495,2.93,High,Cloudy,4.8,Available,1727,20
996,61306,19.941879,75.276046,6230,19.93878,75.313428,776,19.870307,75.338309,4.16,Medium,Cloudy,4.4,Available,1722,21
997,77602,19.829816,75.334563,9642,19.860945,75.306207,885,19.878285,75.318505,4.67,Low,Rainy,3.2,Available,952,19
998,82043,19.802157,75.313971,6830,19.847482,75.349016,900,19.745394,75.238736,6.36,High,Rainy,4.1,Available,734,34
999,33371,19.97889,75.300104,8975,19.992715,75.33868,822,19.966616,75.343932,4.55,Medium,Cloudy,3.7,Available,1420,19
1000,45133,19.855086,75.302725,1854,19.860587,75.27707,692,19.783436,75.373001,2.91,Medium,Sunny,3.4,Available,1360,14
1001,59438,19.847293,75.339336,9641,19.886152,75.321943,790,19.788662,75.33762,4.73,Low,Sunny,3.7,Available,1546,14
1002,72399,19.950953,75.397364,4683,19.968327,75.408295,713,19.878687,75.456928,2.28,Medium,Sunny,3.2,Available,531,16
1003,22247,19.882782,75.376254,2219,19.859251,75.348446,711,19.910626,75.312962,4.04,Medium,Rainy,4.1,Available,545,26
1004,25437,19.783158,75.418254,1471,19.761576,75.427391,527,19.790636,75.427366,2.6,Low,Cloudy,3.4,Available,1102,24
1005,19734,19.890048,75.371943,7448,19.887172,75.409578,681,19.881055,75.337528,4.19,Low,Sunny,4.7,Available,490,24
1006,35433,19.954405,75.313284,6305,19.935929,75.357406,655,20.010328,75.368271,5.31,Medium,Sunny,4.6,Available,2235,32
1007,96940,19.86191,75.415783,6743,19.856763,75.402139,610,19.94107,75.427177,1.62,Medium,Rainy,4.0,Busy,360,12
1008,88643,19.948989,75.307551,5074,19.957118,75.333299,696,19.911557,75.370001,3.0,Medium,Sunny,4.0,Busy,1950,17
1009,29693,19.82154,75.277874,2326,19.794349,75.259575,871,19.775698,75.342813,3.64,High,Cloudy,3.2,Available,344,17
1010,90596,19.800407,75.380188,1479,19.813536,75.340154,914,19.868469,75.389543,4.68,Medium,Rainy,3.4,Available,302,20
1011,96062,19.901066,75.396311,5503,19.906018,75.414317,693,19.971207,75.41845,2.07,Medium,Sunny,4.5,Available,197,11
1012,80912,19.783548,75.43871,1042,19.741187,75.398291,741,19.782739,75.489793,6.5,Low,Rainy,4.9,Available,2492,25
1013,26119,19.886262,75.389691,6828,19.855334,75.396512,731,19.936536,75.432611,3.52,Low,Rainy,3.5,Available,1396,15
1014,84710,19.92057,75.373356,4044,19.89565,75.348639,910,19.941188,75.415303,3.9,High,Sunny,4.9,Available,1777,17
1015,38273,19.933582,75.231801,2486,19.923176,75.208947,767,19.900247,75.171522,2.79,High,Cloudy,3.6,Available,499,23
1016,93459,19.7779,75.243878,9428,19.752617,75.291253,517,19.761444,75.259716,5.96,Medium,Rainy,3.1,Available,455,25
1017,45069,19.868899,75.339824,8710,19.886076,75.332968,660,19.807397,75.276275,2.05,High,Sunny,3.1,Busy,178,12
1018,58850,19.941133,75.231253,2094,19.904679,75.263475,883,20.008638,75.277774,5.4,High,Cloudy,3.8,Available,2315,23
1019,13042,19.843901,75.27742,7973,19.823613,75.258,983,19.905469,75.313227,3.12,Low,Sunny,4.6,Available,1251,26
1020,92124,19.952909,75.300538,7784,19.909571,75.302143,745,19.928265,75.328094,4.81,Medium,Rainy,4.0,Available,1538,23
1021,63238,19.913634,75.236909,6127,19.909241,75.190768,504,19.836482,75.22733,5.14,Low,Sunny,4.4,Available,1843,29
1022,66249,19.786817,75.224426,6009,19.788915,75.246464,546,19.819123,75.216577,2.46,High,Cloudy,4.0,Available,869,25
1023,67298,19.883906,75.249527,1064,19.838812,75.21038,689,19.887857,75.290872,6.63,Low,Cloudy,3.8,Busy,1794,26
1024,47855,19.919049,75.215465,2460,19.943512,75.167869,803,19.943101,75.169142,5.94,Medium,Cloudy,3.6,Busy,2382,25
1025,35407,19.960961,75.395249,4171,19.935291,75.440129,643,19.938106,75.419547,5.74,Medium,Cloudy,3.0,Busy,2090,29
1026,89134,19.973282,75.396775,3866,20.019602,75.417502,654,19.906044,75.381082,5.63,Low,Sunny,3.7,Available,132,25
1027,33641,19.926923,75.380682,5711,19.973318,75.423753,935,19.96888,75.383947,7.03,High,Rainy,3.7,Available,1269,28
1028,78309,19.759246,75.390474,5462,19.719205,75.380149,980,19.695825,75.444406,4.59,High,Cloudy,4.4,Available,490,26
1029,19262,19.901737,75.343784,5487,19.854827,75.313926,705,19.864548,75.275393,6.17,High,Sunny,4.1,Available,2411,27
1030,13642,19.887646,75.250418,7338,19.845086,75.202509,974,19.959891,75.286356,7.11,High,Cloudy,4.7,Busy,864,31
1031,29109,19.773924,75.343431,4368,19.781549,75.388655,925,19.764735,75.37396,5.09,Medium,Sunny,3.4,Available,1801,16
1032,69670,19.8566,75.351413,8597,19.855545,75.350282,612,19.789003,75.301937,0.17,Low,Sunny,4.5,Available,1425,15
1033,86905,19.853325,75.308026,4873,19.858515,75.341348,600,19.901703,75.244033,3.74,Low,Cloudy,3.4,Busy,978,15
1034,56380,19.795905,75.205078,6728,19.802119,75.201606,532,19.820982,75.14855,0.79,High,Cloudy,3.3,Busy,566,20
1035,12438,19.81898,75.245457,7828,19.813555,75.219894,686,19.823435,75.209498,2.9,High,Cloudy,4.2,Available,1844,24
1036,56434,19.879486,75.246795,8378,19.909548,75.294011,645,19.833848,75.196701,6.21,Medium,Sunny,4.2,Available,2145,37
1037,86676,19.876892,75.279187,2627,19.839526,75.277592,587,19.880934,75.311499,4.15,Low,Sunny,4.8,Available,2405,17
1038,71829,19.816558,75.360362,6462,19.785153,75.340633,760,19.814325,75.347886,4.12,Medium,Cloudy,3.6,Available,941,16
1039,55706,19.782452,75.231474,1293,19.777731,75.233022,821,19.723794,75.308177,0.55,High,Cloudy,3.9,Available,1872,4
1040,57431,19.777195,75.292492,2633,19.742343,75.26829,845,19.721624,75.354376,4.71,Medium,Cloudy,4.1,Available,905,14
1041,55775,19.857051,75.431633,7798,19.808032,75.406389,973,19.79369,75.474772,6.12,Medium,Rainy,4.7,Busy,1357,34
1042,79815,19.766004,75.324091,1673,19.763275,75.305161,742,19.825269,75.27136,2.12,Low,Rainy,4.6,Busy,342,21
1043,82427,19.782384,75.330176,6593,19.815288,75.28416,514,19.861675,75.346535,6.28,Medium,Sunny,3.7,Available,519,33
1044,90442,19.864102,75.315239,6862,19.884941,75.27421,676,19.887279,75.333858,5.11,Low,Cloudy,4.1,Available,628,18
1045,73627,19.936747,75.403316,4837,19.951019,75.399117,777,19.995095,75.471477,1.65,Low,Cloudy,3.1,Busy,1039,15
1046,24693,19.947285,75.337724,3451,19.938356,75.371553,524,20.024237,75.360941,3.88,High,Sunny,4.2,Available,2260,26
1047,78008,19.912126,75.251229,8450,19.951597,75.29409,904,19.988269,75.321482,6.47,Medium,Rainy,4.0,Available,490,27
1048,64471,19.790339,75.328303,7732,19.782881,75.367358,518,19.77907,75.333707,4.41,High,Rainy,4.8,Available,1445,25
1049,86151,19.77559,75.425331,2432,19.779671,75.447212,698,19.731636,75.371935,2.47,High,Rainy,3.7,Available,1244,24
1050,81435,19.794375,75.250972,1838,19.763081,75.249874,500,19.842044,75.262007,3.48,High,Rainy,4.4,Available,581,17
1051,58737,19.766033,75.414963,1599,19.793814,75.389486,750,19.808918,75.336986,4.18,High,Rainy,3.1,Available,2134,23
1052,33618,19.912112,75.23885,3480,19.927091,75.197261,549,19.861124,75.234977,4.91,Low,Rainy,3.4,Available,1708,17
1053,59711,19.928474,75.379817,7621,19.891127,75.334701,979,19.988945,75.31259,6.5,Low,Cloudy,4.9,Available,2134,27
1054,38022,19.776246,75.260128,7228,19.756913,75.306286,863,19.788802,75.338143,5.55,Medium,Cloudy,4.8,Available,403,31
1055,63242,19.760329,75.237586,9160,19.752681,75.206219,727,19.73855,75.178241,3.58,High,Rainy,3.5,Available,2395,22
1056,36379,19.755069,75.21007,3251,19.787782,75.220838,840,19.758884,75.281166,3.82,High,Sunny,3.5,Available,322,21
1057,47499,19.951223,75.376632,7068,19.977273,75.37895,659,20.019101,75.428638,2.9,Medium,Rainy,4.3,Available,2348,21
1058,19895,19.784301,75.407381,7406,19.817953,75.438832,632,19.807514,75.385943,5.11,Medium,Rainy,4.6,Available,1887,20
1059,85974,19.871139,75.431678,4672,19.824301,75.459017,608,19.799467,75.357783,6.02,Low,Cloudy,3.1,Available,733,25
1060,26167,19.935406,75.30945,7232,19.940864,75.339433,666,19.953087,75.265412,3.38,Low,Rainy,4.1,Available,328,12
1061,26533,19.816115,75.323219,2624,19.829443,75.291542,993,19.737534,75.298381,3.81,Medium,Sunny,4.0,Available,522,20
1062,92607,19.831948,75.297908,1722,19.862324,75.336541,530,19.791735,75.351731,5.46,Medium,Sunny,3.5,Busy,1597,29
1063,58359,19.788684,75.235961,9887,19.789022,75.249825,858,19.736054,75.29363,1.54,Low,Cloudy,4.2,Available,2229,10
1064,80780,19.828304,75.277993,9154,19.8689,75.286503,771,19.782683,75.340248,4.6,High,Cloudy,4.1,Available,870,27
1065,81980,19.973877,75.265541,9497,19.945162,75.223593,501,19.983765,75.187718,5.64,High,Rainy,5.0,Busy,1948,24
1066,12599,19.831756,75.258879,6716,19.8062,75.270552,801,19.802748,75.287225,3.12,High,Cloudy,4.3,Available,867,21
1067,71457,19.762661,75.270515,3452,19.781615,75.311183,786,19.836069,75.194651,4.98,Low,Rainy,3.6,Busy,2121,23
1068,33233,19.80079,75.238489,3243,19.84177,75.282323,997,19.722798,75.274879,6.66,High,Cloudy,3.9,Available,727,28
1069,84684,19.940063,75.313035,6644,19.942432,75.36128,591,19.86966,75.311108,5.36,Low,Rainy,3.3,Available,176,19
1070,23740,19.858773,75.411645,3182,19.842319,75.414189,641,19.88752,75.45237,1.85,High,Sunny,4.9,Available,559,21
1071,86041,19.876865,75.228928,5139,19.867037,75.224769,873,19.932645,75.270312,1.18,Medium,Sunny,3.7,Available,309,11
1072,43645,19.872441,75.413089,5795,19.856651,75.396618,611,19.950127,75.416582,2.53,Low,Rainy,3.4,Available,238,24
1073,18294,19.831637,75.445637,6333,19.799714,75.454736,983,19.765989,75.483055,3.68,Low,Cloudy,4.8,Available,306,19
1074,52974,19.847532,75.327642,4472,19.81569,75.374064,558,19.860152,75.33118,6.25,Medium,Cloudy,4.0,Busy,1263,27
1075,16028,19.863332,75.422304,6447,19.847972,75.409237,963,19.92553,75.416603,2.24,Low,Cloudy,4.7,Available,276,11
