Customer_ID,Age_Group,Gender,City,Customer_Segment,Product_Category,Product_Brand,Device_Type,Membership_Type,Browsing_Category,Previous_Purchase_Category,Price_Range,Discount_Available,Review_Rating,Browsing_Time_Min,Purchase_Frequency,Recommended
C000208,56+,Female,Jaipur,New,Grocery,Brand_E,Mobile,Silver,Electronics,Sports,Low,No,2.1,5.5,5,1
C000209,26-35,Male,Jaipur,New,Books,Brand_F,Desktop,Basic,Fashion,Grocery,High,Yes,1.3,33.6,1,1
C000210,18-25,Male,Kolkata,Premium,Beauty,Brand_D,Desktop,Silver,Books,Fashion,Premium,Yes,3.2,18.4,2,0
C000211,56+,Male,Pune,VIP,Beauty,Brand_D,Desktop,Silver,Beauty,Books,High,Yes,1.9,19.5,0,0
C000212,36-45,Female,Chennai,Regular,Sports,Brand_C,Desktop,Silver,Grocery,Electronics,Premium,Yes,4.4,40.9,7,1
C000213,46-55,Female,Nagpur,Premium,Beauty,Brand_D,Mobile,Basic,Sports,None,Premium,No,3.9,11.1,4,0
C000214,26-35,Other,Ahmedabad,Regular,Fashion,Brand_C,Tablet,Platinum,Beauty,Home,Medium,Yes,4.3,8.9,4,1
C000215,36-45,Male,Pune,Premium,Home,Brand_C,Mobile,Silver,Sports,None,Medium,Yes,1.2,12.0,3,1
C000216,26-35,Male,Jaipur,New,Beauty,Brand_E,Mobile,Platinum,Grocery,Sports,High,No,4.7,3.1,0,0
C000217,18-25,Female,Jaipur,Regular,Sports,Brand_B,Mobile,Platinum,Fashion,Beauty,High,Yes,1.8,33.4,3,1
C000218,26-35,Male,Bengaluru,Regular,Fashion,Brand_F,Mobile,Basic,Home,None,High,Yes,3.6,19.6,5,1
C000219,56+,Male,Bengaluru,Regular,Home,Brand_E,Mobile,Basic,Electronics,Books,Premium,Yes,3.1,21.4,3,1
C000220,46-55,Female,Delhi,New,Home,Brand_C,Mobile,Basic,Electronics,Beauty,Premium,Yes,1.8,16.1,3,1
C000221,36-45,Male,Bengaluru,New,Sports,Brand_C,Desktop,Basic,Grocery,Beauty,Medium,No,1.2,56.2,3,1
C000222,46-55,Female,Hyderabad,Premium,Electronics,Brand_D,Mobile,Silver,Books,Fashion,Premium,Yes,1.6,21.1,1,0
C000223,18-25,Female,Chennai,New,Fashion,Brand_E,Tablet,Platinum,Sports,Grocery,Low,Yes,1.1,18.9,5,1
C000224,18-25,Male,Jaipur,New,Home,Brand_F,Desktop,Silver,Electronics,Books,Premium,Yes,3.6,33.0,4,0
C000225,18-25,Female,Chennai,Premium,Electronics,Brand_D,Mobile,Basic,Beauty,Books,Premium,No,2.2,52.3,1,1
C000226,46-55,Male,Nagpur,Regular,Home,Brand_F,Desktop,Silver,Home,None,High,No,1.6,9.5,2,0
C000227,18-25,Female,Chennai,New,Sports,Brand_B,Mobile,Basic,Sports,Electronics,Low,Yes,1.9,15.8,3,1
C000228,56+,Female,Pune,New,Home,Brand_E,Desktop,Basic,Home,Grocery,Premium,Yes,2.1,26.8,1,1
C000229,18-25,Male,Nagpur,New,Grocery,Brand_C,Tablet,Platinum,Sports,Fashion,Medium,Yes,1.7,15.8,7,0
C000230,36-45,Male,Delhi,Regular,Grocery,Brand_C,Mobile,Silver,Books,Home,Medium,No,3.3,13.3,6,1
C000231,36-45,Female,Pune,New,Books,Brand_D,Desktop,Basic,Home,Fashion,Premium,No,1.2,19.3,2,0
C000232,36-45,Male,Hyderabad,New,Home,Brand_A,Desktop,Basic,Fashion,Home,High,No,2.0,3.1,3,1
C000233,56+,Male,Mumbai,Regular,Electronics,Brand_B,Desktop,Silver,Grocery,Fashion,High,No,3.8,29.6,0,1
C000234,46-55,Male,Nagpur,New,Fashion,Brand_E,Mobile,Basic,Home,None,Low,No,1.1,22.6,5,0
C000235,18-25,Female,Pune,Regular,Beauty,Brand_F,Mobile,Basic,Fashion,Home,Medium,No,2.3,2.3,3,0
C000236,46-55,Male,Mumbai,Regular,Books,Brand_C,Mobile,Basic,Electronics,Books,High,No,1.4,37.8,0,0
C000237,18-25,Female,Bengaluru,Regular,Beauty,Brand_B,Mobile,Platinum,Books,Home,High,Yes,2.3,22.5,3,1
C000238,26-35,Female,Bengaluru,Regular,Home,Brand_B,Mobile,Basic,Books,Home,Premium,No,4.5,8.6,1,1
C000239,46-55,Female,Pune,Premium,Beauty,Brand_E,Mobile,Silver,Home,Fashion,Low,No,2.0,21.8,3,1
C000240,36-45,Female,Mumbai,Regular,Beauty,Brand_C,Desktop,Silver,Grocery,Electronics,High,Yes,1.0,30.4,1,1
C000241,18-25,Male,Jaipur,New,Home,Brand_C,Mobile,Basic,Sports,Home,Medium,Yes,2.1,13.4,1,0
C000242,36-45,Male,Hyderabad,Premium,Books,Brand_C,Mobile,Platinum,Grocery,Grocery,High,No,4.7,11.3,3,1
C000243,36-45,Male,Ahmedabad,New,Books,Brand_D,Mobile,Silver,Grocery,Home,High,Yes,1.5,42.3,3,1
C000244,26-35,Male,Mumbai,Regular,Electronics,Brand_D,Mobile,Gold,Grocery,Beauty,Low,No,4.9,10.0,3,1
C000245,36-45,Male,Bengaluru,New,Beauty,Brand_F,Mobile,Gold,Fashion,Sports,Medium,No,3.8,25.2,7,1
C000246,56+,Female,Jaipur,Regular,Electronics,Brand_D,Mobile,Basic,Home,Fashion,Premium,No,1.1,16.9,5,0
C000247,18-25,Male,Kolkata,Regular,Books,Brand_E,Mobile,Gold,Sports,Beauty,Low,No,4.2,6.5,1,1
C000248,46-55,Male,Mumbai,Regular,Home,Brand_A,Mobile,Gold,Grocery,Fashion,High,No,2.0,10.7,5,1
C000249,36-45,Male,Jaipur,VIP,Fashion,Brand_F,Desktop,Basic,Home,Electronics,Medium,No,2.6,20.0,1,1
C000250,26-35,Female,Nagpur,VIP,Home,Brand_B,Mobile,Silver,Sports,Beauty,Premium,No,2.5,12.4,2,1
C000251,56+,Female,Pune,Regular,Books,Brand_A,Mobile,Gold,Electronics,Home,Medium,No,4.3,45.0,3,1
C000252,36-45,Male,Bengaluru,Regular,Sports,Brand_D,Desktop,Gold,Beauty,Beauty,Premium,No,4.1,38.7,2,1
C000253,26-35,Female,Pune,Regular,Sports,Brand_D,Desktop,Gold,Sports,Electronics,High,Yes,4.6,24.4,3,1
C000254,46-55,Female,Mumbai,Regular,Home,Brand_C,Mobile,Silver,Sports,Books,Premium,Yes,2.7,16.0,2,1
C000255,36-45,Female,Delhi,New,Fashion,Brand_A,Mobile,Platinum,Beauty,Fashion,Low,Yes,1.2,18.6,6,1
C000256,46-55,Male,Hyderabad,New,Home,Brand_E,Mobile,Silver,Fashion,Grocery,Premium,No,4.1,29.1,4,0
C000257,18-25,Other,Mumbai,New,Beauty,Brand_F,Mobile,Silver,Home,Beauty,Premium,Yes,4.4,25.0,4,1
C000258,36-45,Male,Mumbai,Regular,Electronics,Brand_D,Tablet,Basic,Books,Home,Low,No,1.5,31.2,4,1
C000259,36-45,Male,Delhi,Regular,Grocery,Brand_E,Mobile,Silver,Grocery,Sports,Low,Yes,3.2,31.1,6,1
C000260,26-35,Female,Mumbai,New,Home,Brand_F,Mobile,Gold,Books,Books,High,Yes,2.3,10.6,2,1
C000261,36-45,Female,Delhi,Regular,Sports,Brand_B,Mobile,Silver,Home,Beauty,Low,Yes,1.3,11.0,3,1
C000262,26-35,Male,Kolkata,New,Grocery,Brand_C,Tablet,Basic,Books,Beauty,Premium,No,3.0,11.0,6,0
C000263,18-25,Male,Hyderabad,New,Grocery,Brand_C,Mobile,Basic,Electronics,Home,Medium,No,4.5,20.3,4,1
C000264,46-55,Female,Delhi,Regular,Books,Brand_C,Mobile,Gold,Electronics,Grocery,High,No,4.5,8.6,0,1
C000265,26-35,Male,Nagpur,VIP,Grocery,Brand_A,Mobile,Platinum,Fashion,None,Premium,No,3.2,21.3,1,1
C000266,18-25,Male,Chennai,Regular,Sports,Brand_B,Desktop,Gold,Electronics,Grocery,High,Yes,3.7,7.0,3,0
C000267,56+,Male,Chennai,Regular,Sports,Brand_E,Mobile,Gold,Grocery,Fashion,Low,Yes,3.5,14.4,5,0
C000268,46-55,Male,Bengaluru,Regular,Fashion,Brand_B,Desktop,Silver,Electronics,Grocery,High,No,4.8,38.1,5,0
C000269,46-55,Female,Ahmedabad,New,Grocery,Brand_A,Mobile,Basic,Books,Sports,High,Yes,4.1,5.3,3,1
C000270,18-25,Male,Chennai,New,Home,Brand_F,Mobile,Basic,Home,Home,Medium,Yes,4.1,40.2,3,1
C000271,56+,Female,Bengaluru,Regular,Books,Brand_B,Mobile,Gold,Grocery,Grocery,Premium,Yes,1.3,35.0,4,1
C000272,36-45,Male,Pune,New,Home,Brand_E,Mobile,Gold,Home,Electronics,High,No,2.4,68.4,3,1
C000273,26-35,Female,Nagpur,Premium,Grocery,Brand_D,Mobile,Basic,Fashion,Books,Low,No,4.0,17.1,1,0
C000274,18-25,Male,Delhi,Premium,Fashion,Brand_A,Mobile,Basic,Sports,Grocery,Medium,Yes,4.4,22.2,4,1
C000275,36-45,Male,Pune,New,Electronics,Brand_E,Tablet,Basic,Books,None,Premium,Yes,2.1,32.6,2,1
C000276,26-35,Male,Delhi,Regular,Books,Brand_A,Tablet,Basic,Books,Sports,Low,Yes,1.3,23.8,0,1
C000277,36-45,Male,Bengaluru,Regular,Books,Brand_F,Mobile,Gold,Beauty,Electronics,High,No,2.8,5.1,4,1
C000278,46-55,Male,Jaipur,Regular,Grocery,Brand_F,Mobile,Silver,Home,Fashion,Medium,Yes,3.5,15.8,4,1
C000279,18-25,Male,Hyderabad,Premium,Books,Brand_A,Mobile,Basic,Home,Grocery,Premium,No,1.3,19.8,1,0
C000280,18-25,Female,Mumbai,New,Electronics,Brand_D,Mobile,Gold,Electronics,Books,Medium,No,2.6,21.6,3,1
C000281,46-55,Female,Bengaluru,New,Home,Brand_A,Mobile,Silver,Fashion,Home,Low,No,4.0,42.1,4,1
C000282,46-55,Male,Bengaluru,Regular,Beauty,Brand_A,Tablet,Gold,Fashion,Electronics,High,No,4.7,6.6,5,0
C000283,18-25,Male,Ahmedabad,Regular,Fashion,Brand_D,Mobile,Gold,Electronics,Grocery,Low,No,3.6,30.6,4,1
C000284,56+,Male,Bengaluru,Regular,Grocery,Brand_A,Mobile,Platinum,Home,Books,Medium,No,1.3,24.2,1,1
C000285,36-45,Male,Bengaluru,Regular,Grocery,Brand_B,Mobile,Platinum,Books,Home,Low,No,3.4,13.5,4,0
C000286,46-55,Male,Delhi,Regular,Fashion,Brand_F,Mobile,Basic,Books,Fashion,Premium,No,2.1,29.3,1,1
C000287,56+,Female,Ahmedabad,Premium,Beauty,Brand_D,Mobile,Silver,Fashion,Grocery,High,Yes,2.3,13.0,3,1
C000288,26-35,Other,Mumbai,Regular,Fashion,Brand_D,Desktop,Basic,Beauty,Fashion,Low,No,1.3,21.4,2,1
C000289,36-45,Female,Mumbai,Regular,Home,Brand_B,Mobile,Silver,Electronics,Electronics,Low,No,1.0,15.9,5,0
C000290,18-25,Male,Delhi,Regular,Sports,Brand_D,Mobile,Basic,Fashion,Fashion,Medium,Yes,3.7,40.3,1,1
C000291,18-25,Other,Pune,Regular,Home,Brand_E,Mobile,Basic,Books,Books,Premium,Yes,1.0,17.4,4,1
C000292,18-25,Male,Nagpur,VIP,Books,Brand_F,Mobile,Basic,Sports,None,Premium,Yes,3.0,15.2,5,1
C000293,36-45,Female,Delhi,Regular,Books,Brand_B,Mobile,Gold,Fashion,Fashion,Low,No,4.8,19.0,1,0
C000294,46-55,Male,Mumbai,Premium,Beauty,Brand_E,Mobile,Gold,Grocery,Grocery,Medium,No,4.8,17.3,3,1
C000295,56+,Male,Jaipur,New,Home,Brand_A,Mobile,Silver,Fashion,Fashion,Low,Yes,1.9,10.5,6,1
C000296,18-25,Male,Jaipur,Regular,Beauty,Brand_F,Desktop,Basic,Electronics,Beauty,Low,No,1.4,7.8,2,1
C000297,18-25,Female,Chennai,Regular,Grocery,Brand_A,Desktop,Basic,Grocery,Books,High,Yes,3.8,15.3,4,1
C000298,56+,Female,Chennai,New,Electronics,Brand_B,Mobile,Platinum,Home,Sports,Premium,No,1.2,10.9,2,0
C000299,46-55,Male,Mumbai,New,Books,Brand_F,Desktop,Gold,Sports,None,High,No,1.7,20.7,5,1
C000300,56+,Male,Nagpur,New,Fashion,Brand_B,Desktop,Basic,Home,Grocery,High,Yes,2.8,30.8,1,1
C000301,56+,Other,Chennai,Premium,Electronics,Brand_A,Mobile,Silver,Grocery,Sports,High,No,3.7,23.4,2,1
C000302,56+,Male,Chennai,Regular,Home,Brand_A,Mobile,Basic,Electronics,Beauty,Medium,Yes,3.2,50.9,2,0
C000303,18-25,Female,Bengaluru,Premium,Grocery,Brand_C,Mobile,Gold,Electronics,None,Medium,Yes,1.4,22.4,4,1
C000304,18-25,Female,Pune,Regular,Electronics,Brand_F,Mobile,Silver,Books,Electronics,Medium,No,2.7,34.4,5,1
C000305,46-55,Male,Ahmedabad,Regular,Grocery,Brand_D,Mobile,Silver,Home,None,Medium,No,2.9,19.1,0,1
C000306,26-35,Male,Ahmedabad,VIP,Home,Brand_B,Mobile,Silver,Beauty,Grocery,Premium,No,4.7,21.5,5,0
C000307,18-25,Female,Jaipur,New,Sports,Brand_E,Mobile,Silver,Books,Books,Premium,No,4.2,19.1,1,0
C000308,46-55,Male,Hyderabad,New,Beauty,Brand_C,Mobile,Basic,Beauty,Grocery,Premium,No,4.0,14.6,2,1
C000309,46-55,Female,Bengaluru,Regular,Electronics,Brand_D,Mobile,Silver,Home,Beauty,High,No,2.4,16.3,1,1
C000310,26-35,Male,Nagpur,New,Books,Brand_A,Mobile,Gold,Home,Home,Medium,No,2.9,11.7,1,0
C000311,36-45,Female,Mumbai,New,Books,Brand_B,Mobile,Platinum,Books,Electronics,High,Yes,2.8,24.6,2,1
C000312,26-35,Male,Jaipur,VIP,Home,Brand_C,Mobile,Basic,Books,Beauty,Medium,Yes,4.9,14.0,6,1
C000313,26-35,Female,Kolkata,New,Electronics,Brand_F,Mobile,Basic,Electronics,Fashion,Medium,No,1.8,19.7,5,1
C000314,56+,Male,Kolkata,Premium,Electronics,Brand_A,Mobile,Gold,Books,Electronics,Medium,No,2.9,24.3,4,1
C000315,36-45,Male,Chennai,Regular,Electronics,Brand_E,Desktop,Silver,Home,Fashion,Premium,Yes,4.3,31.6,2,1
C000316,36-45,Female,Chennai,Premium,Electronics,Brand_B,Desktop,Silver,Sports,Sports,High,Yes,2.6,3.4,2,0
C000317,56+,Female,Jaipur,Premium,Beauty,Brand_C,Mobile,Basic,Sports,Fashion,Medium,Yes,1.0,52.5,6,1
C000318,18-25,Male,Hyderabad,Regular,Grocery,Brand_D,Mobile,Basic,Grocery,None,Medium,No,4.1,18.5,2,0
C000319,18-25,Female,Ahmedabad,VIP,Sports,Brand_E,Mobile,Gold,Home,Home,Premium,Yes,4.3,9.6,2,1
C000320,56+,Female,Pune,New,Sports,Brand_A,Tablet,Basic,Sports,Grocery,Medium,No,2.2,56.6,2,1
C000321,56+,Female,Jaipur,Regular,Electronics,Brand_E,Mobile,Basic,Electronics,None,Premium,No,3.7,21.6,2,1
C000322,18-25,Female,Ahmedabad,Regular,Fashion,Brand_D,Mobile,Basic,Electronics,Sports,Premium,Yes,3.3,26.4,0,1
C000323,36-45,Male,Bengaluru,VIP,Books,Brand_B,Tablet,Gold,Beauty,Electronics,Premium,No,2.5,5.2,1,0
C000324,36-45,Male,Delhi,Regular,Fashion,Brand_F,Mobile,Basic,Electronics,Sports,Premium,No,2.6,1.7,3,1
C000325,18-25,Female,Hyderabad,Regular,Grocery,Brand_C,Desktop,Silver,Home,Electronics,Low,Yes,2.2,13.6,2,1
C000326,56+,Female,Ahmedabad,New,Sports,Brand_D,Tablet,Basic,Electronics,Electronics,High,No,3.7,20.9,4,1
C000327,36-45,Female,Chennai,Regular,Beauty,Brand_D,Mobile,Silver,Fashion,Fashion,Low,No,1.0,6.7,2,1
C000328,46-55,Female,Chennai,Regular,Grocery,Brand_F,Mobile,Basic,Fashion,None,Premium,Yes,1.6,42.9,6,1
C000329,46-55,Female,Ahmedabad,New,Fashion,Brand_B,Mobile,Silver,Electronics,Fashion,Low,Yes,4.7,23.0,3,1
C000330,18-25,Male,Jaipur,Premium,Fashion,Brand_E,Mobile,Basic,Grocery,Beauty,Premium,Yes,4.1,34.8,1,0
C000331,46-55,Male,Delhi,Regular,Sports,Brand_E,Desktop,Silver,Grocery,Home,Medium,No,3.6,14.4,4,0
C000332,56+,Female,Hyderabad,Regular,Sports,Brand_F,Mobile,Gold,Home,Beauty,Premium,Yes,2.2,42.7,2,0
C000333,46-55,Other,Ahmedabad,Premium,Beauty,Brand_B,Desktop,Gold,Home,Books,Premium,Yes,2.8,68.7,4,1
C000334,26-35,Male,Kolkata,Regular,Beauty,Brand_E,Desktop,Basic,Sports,None,Premium,No,4.9,40.6,2,1
C000335,36-45,Male,Ahmedabad,New,Books,Brand_C,Mobile,Gold,Fashion,None,Low,No,2.8,28.1,4,0
C000336,18-25,Male,Chennai,New,Electronics,Brand_D,Mobile,Silver,Home,None,Premium,No,4.1,11.6,0,1
C000337,26-35,Female,Hyderabad,Regular,Home,Brand_C,Desktop,Gold,Grocery,Grocery,Low,Yes,4.1,33.2,4,1
C000338,26-35,Female,Kolkata,Regular,Electronics,Brand_C,Mobile,Gold,Home,Grocery,Low,No,1.6,17.6,5,1
C000339,46-55,Male,Mumbai,Premium,Fashion,Brand_A,Desktop,Silver,Sports,None,Low,No,3.3,68.3,2,1
C000340,18-25,Female,Jaipur,Regular,Sports,Brand_B,Desktop,Silver,Books,Grocery,Premium,No,2.5,11.7,3,0
C000341,18-25,Male,Kolkata,Premium,Fashion,Brand_F,Mobile,Basic,Grocery,Electronics,Medium,No,2.9,20.7,5,1
C000342,36-45,Female,Kolkata,Regular,Home,Brand_A,Desktop,Gold,Books,Electronics,Premium,Yes,2.7,5.7,5,1
C000343,18-25,Female,Delhi,Regular,Books,Brand_B,Desktop,Gold,Sports,None,High,Yes,4.0,8.6,2,1
C000344,36-45,Female,Hyderabad,New,Beauty,Brand_D,Mobile,Platinum,Electronics,Beauty,Low,No,1.8,41.6,2,1
C000345,56+,Male,Delhi,Regular,Fashion,Brand_E,Mobile,Basic,Sports,Books,Premium,No,2.7,15.7,1,1
C000346,18-25,Female,Nagpur,VIP,Electronics,Brand_D,Mobile,Basic,Books,Fashion,Low,No,1.1,5.8,5,0
C000347,26-35,Male,Kolkata,New,Grocery,Brand_C,Mobile,Silver,Fashion,Home,High,Yes,4.7,23.7,0,1
C000348,36-45,Male,Jaipur,New,Fashion,Brand_E,Desktop,Platinum,Electronics,Grocery,Medium,No,3.4,10.6,3,1
C000349,56+,Female,Mumbai,New,Electronics,Brand_E,Mobile,Silver,Grocery,Books,Medium,No,3.7,10.4,4,1
C000350,18-25,Male,Chennai,Regular,Beauty,Brand_C,Desktop,Silver,Books,Grocery,Premium,No,4.0,16.9,6,1
C000351,56+,Female,Chennai,Premium,Beauty,Brand_C,Mobile,Basic,Beauty,Home,Medium,Yes,3.0,6.4,2,1
C000352,56+,Female,Ahmedabad,New,Electronics,Brand_C,Desktop,Basic,Beauty,Books,High,Yes,1.2,15.2,3,0
C000353,56+,Female,Nagpur,Regular,Electronics,Brand_D,Mobile,Silver,Sports,Books,Medium,Yes,2.3,17.1,4,1
C000354,46-55,Female,Jaipur,Premium,Books,Brand_F,Mobile,Silver,Beauty,Fashion,Low,No,3.7,42.5,2,1
C000355,36-45,Male,Pune,New,Beauty,Brand_F,Mobile,Silver,Fashion,None,Premium,No,1.5,9.8,2,1
C000356,56+,Female,Pune,Premium,Sports,Brand_A,Mobile,Gold,Electronics,Sports,Low,Yes,1.6,12.9,1,1
C000357,56+,Male,Chennai,Regular,Electronics,Brand_B,Mobile,Basic,Home,Grocery,Medium,No,3.2,5.5,4,1
C000358,26-35,Male,Pune,Regular,Beauty,Brand_E,Tablet,Silver,Books,Sports,Premium,Yes,2.7,9.9,4,1
C000359,56+,Male,Mumbai,Regular,Books,Brand_C,Mobile,Platinum,Electronics,Sports,Medium,Yes,2.3,11.8,4,1
C000360,36-45,Male,Ahmedabad,VIP,Beauty,Brand_E,Mobile,Basic,Electronics,Home,High,No,3.8,22.7,2,1
C000361,26-35,Male,Pune,Regular,Home,Brand_B,Desktop,Basic,Fashion,Electronics,Low,Yes,2.0,56.9,6,1
C000362,56+,Female,Jaipur,Regular,Sports,Brand_E,Mobile,Gold,Grocery,Books,Low,Yes,1.4,21.0,1,1
C000363,36-45,Male,Bengaluru,Premium,Books,Brand_B,Desktop,Basic,Beauty,Books,High,Yes,4.7,14.2,1,1
C000364,36-45,Female,Jaipur,Regular,Beauty,Brand_F,Mobile,Silver,Books,Electronics,Premium,Yes,1.3,16.2,5,1
C000365,46-55,Female,Pune,Regular,Books,Brand_C,Mobile,Gold,Grocery,Beauty,Premium,No,2.6,23.2,4,0
C000366,56+,Male,Ahmedabad,Regular,Sports,Brand_A,Mobile,Basic,Books,Grocery,High,No,2.0,28.5,1,0
C000367,18-25,Female,Ahmedabad,Premium,Sports,Brand_D,Desktop,Silver,Books,Fashion,High,No,1.8,22.0,4,1
C000368,46-55,Male,Bengaluru,Regular,Beauty,Brand_F,Tablet,Basic,Home,Books,Premium,No,2.4,18.8,3,1
C000369,56+,Other,Delhi,Regular,Home,Brand_F,Mobile,Platinum,Fashion,Electronics,Premium,Yes,2.6,5.8,3,0
C000370,46-55,Female,Pune,New,Grocery,Brand_D,Desktop,Basic,Fashion,Books,Low,Yes,3.7,41.0,3,1
C000371,46-55,Male,Nagpur,Premium,Electronics,Brand_B,Mobile,Basic,Fashion,Sports,High,Yes,2.3,66.4,3,1
C000372,26-35,Female,Jaipur,Regular,Beauty,Brand_F,Mobile,Silver,Sports,Fashion,Low,Yes,2.8,26.7,3,1
C000373,18-25,Female,Ahmedabad,Regular,Books,Brand_F,Mobile,Silver,Beauty,Sports,Medium,Yes,1.1,8.7,2,0
C000374,26-35,Female,Delhi,New,Grocery,Brand_F,Mobile,Basic,Electronics,Beauty,Premium,No,2.6,4.8,5,0
C000375,36-45,Female,Kolkata,Regular,Home,Brand_A,Mobile,Silver,Fashion,Beauty,High,No,4.8,23.9,1,1
C000376,26-35,Male,Jaipur,Regular,Fashion,Brand_A,Tablet,Basic,Electronics,Home,Low,Yes,1.6,18.2,2,0
C000377,18-25,Male,Jaipur,New,Fashion,Brand_E,Desktop,Gold,Sports,Grocery,Premium,No,4.4,18.9,5,1
C000378,26-35,Male,Chennai,Regular,Sports,Brand_D,Mobile,Gold,Grocery,Beauty,Medium,Yes,3.4,46.5,1,0
C000379,18-25,Male,Kolkata,Premium,Grocery,Brand_D,Desktop,Basic,Home,None,High,Yes,3.3,41.6,4,1
C000380,26-35,Female,Bengaluru,Premium,Fashion,Brand_F,Mobile,Basic,Grocery,Electronics,Premium,No,1.1,10.9,2,1
C000381,26-35,Female,Mumbai,Regular,Books,Brand_F,Mobile,Basic,Sports,Beauty,Low,No,3.5,20.1,0,0
C000382,46-55,Male,Ahmedabad,Regular,Beauty,Brand_B,Tablet,Platinum,Electronics,Books,Low,No,1.6,23.7,1,0
C000383,18-25,Female,Nagpur,Regular,Books,Brand_F,Mobile,Basic,Electronics,Home,Medium,Yes,3.4,25.3,1,1
C000384,46-55,Female,Delhi,Regular,Sports,Brand_E,Tablet,Basic,Home,Sports,Premium,Yes,1.3,14.0,4,0
C000385,26-35,Other,Delhi,VIP,Books,Brand_B,Mobile,Basic,Fashion,Grocery,Low,Yes,2.4,20.5,4,1
C000386,46-55,Male,Mumbai,Premium,Books,Brand_A,Mobile,Basic,Books,Grocery,Low,No,1.1,16.0,6,1
C000387,46-55,Male,Kolkata,Regular,Sports,Brand_F,Mobile,Silver,Home,Beauty,Medium,Yes,2.4,38.4,5,1
C000388,36-45,Male,Delhi,Regular,Grocery,Brand_A,Desktop,Silver,Electronics,Grocery,Premium,Yes,2.7,19.0,1,1
C000389,46-55,Male,Bengaluru,Regular,Sports,Brand_E,Tablet,Silver,Fashion,Books,Low,No,2.8,10.5,5,1
C000390,26-35,Male,Jaipur,Premium,Beauty,Brand_F,Mobile,Platinum,Sports,Beauty,Low,Yes,3.8,17.4,2,1
C000391,56+,Female,Bengaluru,New,Books,Brand_D,Desktop,Silver,Books,Electronics,Premium,No,2.1,7.5,4,1
C000392,18-25,Male,Delhi,Premium,Grocery,Brand_E,Mobile,Basic,Beauty,Home,Medium,No,4.1,10.9,1,0
C000393,36-45,Male,Nagpur,Premium,Sports,Brand_D,Mobile,Basic,Grocery,Beauty,Premium,No,4.2,31.1,0,1
C000394,18-25,Male,Jaipur,VIP,Books,Brand_F,Mobile,Silver,Books,Sports,Premium,Yes,3.9,6.7,2,1
C000395,18-25,Female,Pune,VIP,Fashion,Brand_F,Mobile,Basic,Books,Electronics,High,No,1.5,13.1,2,1
C000396,56+,Male,Mumbai,Regular,Grocery,Brand_B,Mobile,Basic,Fashion,Fashion,Premium,No,4.2,20.9,4,1
C000397,36-45,Male,Ahmedabad,Regular,Sports,Brand_D,Mobile,Gold,Electronics,Sports,Premium,No,1.8,17.1,2,1
C000398,26-35,Male,Jaipur,Regular,Grocery,Brand_B,Mobile,Silver,Grocery,Beauty,Low,Yes,3.3,25.6,2,1
C000399,18-25,Female,Mumbai,New,Grocery,Brand_A,Desktop,Platinum,Books,Electronics,High,Yes,1.1,15.3,1,0
C000400,26-35,Male,Hyderabad,New,Electronics,Brand_E,Mobile,Basic,Electronics,None,High,No,3.8,24.5,2,1
C000401,46-55,Male,Jaipur,Premium,Grocery,Brand_D,Desktop,Platinum,Books,None,High,Yes,1.0,8.6,3,1
C000402,18-25,Female,Jaipur,Regular,Home,Brand_A,Mobile,Gold,Books,Fashion,Premium,Yes,1.8,31.0,2,1
C000403,46-55,Male,Hyderabad,Premium,Sports,Brand_E,Mobile,Basic,Beauty,Electronics,High,Yes,2.9,11.2,2,0
C000404,56+,Female,Mumbai,New,Fashion,Brand_F,Mobile,Basic,Electronics,Fashion,Medium,Yes,1.6,36.1,2,1
C000405,18-25,Male,Mumbai,Premium,Electronics,Brand_D,Desktop,Platinum,Home,Home,Premium,No,1.3,5.9,5,1
C000406,18-25,Male,Delhi,New,Beauty,Brand_C,Desktop,Basic,Home,Grocery,Medium,No,2.3,34.3,5,0
C000407,56+,Female,Jaipur,Premium,Sports,Brand_D,Tablet,Silver,Home,Beauty,Low,Yes,4.8,21.7,2,0
C000408,36-45,Female,Jaipur,New,Electronics,Brand_A,Mobile,Gold,Books,None,Medium,No,2.2,16.2,4,1
C000409,46-55,Female,Pune,Regular,Home,Brand_A,Mobile,Platinum,Grocery,None,Low,Yes,2.0,7.2,3,0
C000410,56+,Female,Chennai,Regular,Beauty,Brand_E,Mobile,Basic,Beauty,Grocery,High,No,4.2,38.1,1,1
C000411,18-25,Female,Hyderabad,Premium,Electronics,Brand_A,Desktop,Gold,Home,Home,Low,No,4.8,7.7,3,1
C000412,26-35,Female,Jaipur,Regular,Home,Brand_F,Mobile,Gold,Grocery,Books,Premium,No,1.8,23.0,3,1
C000413,36-45,Male,Kolkata,Regular,Home,Brand_B,Mobile,Basic,Grocery,None,High,No,2.8,10.5,3,0
C000414,46-55,Male,Bengaluru,New,Grocery,Brand_B,Mobile,Silver,Grocery,Beauty,Premium,No,2.9,6.9,3,1
C000415,26-35,Male,Delhi,Regular,Sports,Brand_C,Desktop,Basic,Home,Electronics,Medium,No,3.3,14.0,5,1
C000416,56+,Female,Hyderabad,New,Fashion,Brand_A,Mobile,Gold,Electronics,Beauty,Medium,No,1.5,39.3,4,1
C000417,26-35,Female,Jaipur,New,Home,Brand_A,Desktop,Silver,Fashion,Electronics,Low,No,2.5,30.9,3,1
